Thu Apr 21 10:31:25 2022    ./mrJobs/profiling/profile.Find_Mean_Mode.dat

         15446950 function calls (15446200 primitive calls) in 11.245 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        4    0.000    0.000    0.006    0.002 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/sim.py:251(_run_mapper_and_combiner_func)
       39    0.000    0.000    0.000    0.000 /usr/lib/python3.8/argparse.py:2237(_get_nargs_pattern)
       10    0.000    0.000    0.012    0.001 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/sim.py:774(_split_records)
        8    0.000    0.000    0.000    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/runner.py:1313(_jobconf_for_step)
      140    0.000    0.000    0.000    0.000 /usr/lib/python3.8/sre_parse.py:164(__getitem__)
       22    0.000    0.000    0.021    0.001 /usr/lib/python3.8/gettext.py:675(dgettext)
        4    0.000    0.000    2.680    0.670 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/job.py:783(run_reducer)
       18    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        1    0.000    0.000    0.002    0.002 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/runner.py:118(__init__)
        1    0.000    0.000    0.029    0.029 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/job.py:689(make_runner)
        9    0.000    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:937(parse)
       18    0.000    0.000    0.000    0.000 /usr/lib/python3.8/posixpath.py:372(abspath)
        2    0.000    0.000    0.000    0.000 /home/ubuntu/.local/lib/python3.8/site-packages/mrjob/job.py:230(_kwargs_from_switches)
